location	code	product_ean	store_name
Asia/Baku	AZ	7876194121387	Astara
Europe/Berlin	DE	5335940716748	Bensheim
Europe/Rome	IT	3553602200349	Somma Vesuviana
Asia/Shanghai	CN	1474841568477	Haicheng
America/Sao_Paulo	BR	4992700808962	Viradouro
Europe/Istanbul	TR	2293404311331	Yakuplu
Africa/Windhoek	NA	5075612614346	Okahandja
Asia/Jakarta	ID	3752279608179	Sukabumi
Asia/Shanghai	CN	5110773511711	Changzhi
Asia/Kolkata	IN	6196089266032	Malaut
Europe/Moscow	RU	8935359197052	Gudermes
Asia/Tokyo	JP	7857319975702	Nonoichi
Africa/Lagos	NG	0341502027967	Ilesa
America/Los_Angeles	US	6686712386584	South Whittier
Indian/Antananarivo	MG	5858000009487	Sakaraha
Europe/Dublin	IE	4167212171808	An Muileann gCearr
America/New_York	US	1465936347244	Middletown
America/Sao_Paulo	BR	4812218664853	Imbituba
Asia/Dhaka	BD	7658733556061	Manikchari
America/Chicago	US	1036295874490	Evergreen Park
America/Matamoros	MX	1573704727348	Heroica Matamoros
America/New_York	US	8842637630685	Fort Washington
Africa/Kampala	UG	3082457728901	Arua
America/Vancouver	CA	4041661798406	Kelowna
Africa/Tripoli	LY	2855188164574	Ghat
Europe/Berlin	DE	6114500989605	Verl
America/Panama	PA	5945992344044	Veracruz
America/Los_Angeles	US	9018658661628	Santa Maria
America/New_York	US	6630984247715	Nutley
Asia/Shanghai	CN	4527453912323	Hushitai
Europe/Berlin	DE	3177571478075	Reutlingen
Africa/Dar_es_Salaam	TZ	3135262310844	Chanika
Asia/Kolkata	IN	2184054506379	Dalsingh Sarai
Europe/Moscow	RU	2801585915714	Petrozavodsk
Asia/Tokyo	JP	8580114599055	Inawashiro
Europe/Berlin	DE	5830060928175	Walsrode
Africa/Lagos	NG	4085704971913	Gaya
America/Chicago	US	0131159095873	Crystal Lake
America/Glace_Bay	CA	3828716196018	Sydney
Europe/Paris	FR	1693086006173	Bron
Africa/Accra	GH	1141568483641	Bibiani
Australia/Sydney	AU	0921800546904	Baulkham Hills
Asia/Yekaterinburg	RU	5776536176575	Lesnoy
Asia/Kolkata	IN	5663297701156	Sheoganj
Europe/Paris	FR	0609988833930	Les Olives
Asia/Kuala_Lumpur	MY	7783862700969	Teluk Intan
Europe/Amsterdam	NL	4756618770304	Tongelre
Asia/Kolkata	IN	6755312253319	Aklera
Asia/Shanghai	CN	2691599579015	Yanliang
America/Halifax	CA	2602771136711	Charlottetown
America/Belem	BR	3826943223002	Soure
Europe/Moscow	RU	8141219633183	Kolomyagi
America/Bogota	CO	0091727490397	El Copey
Europe/Kiev	UA	1373357330090	Nova Kakhovka
Asia/Shanghai	CN	2339732900974	Shuangcheng
America/El_Salvador	SV	3942811612072	Ilopango
Asia/Tokyo	JP	0901927428239	Minokamo
Africa/Dar_es_Salaam	TZ	5259389196162	Chanika
Asia/Seoul	KR	8280619186995	T’aebaek
America/Argentina/Cordoba	AR	7465207946699	Rafaela
Asia/Jakarta	ID	1912111295512	Ngemplak
America/Chicago	US	4476116612905	Hueytown
America/New_York	US	3210547013723	Thomasville
Europe/Rome	IT	7033715550716	Malnate
Asia/Kolkata	IN	2632467286895	Lal Bahadur Nagar
America/Chicago	US	2490311234801	Hutchinson
Asia/Jakarta	ID	6120059433797	Simpang
America/New_York	US	0638531501200	Bridgeport
Africa/Algiers	DZ	0775219839436	Ksar Chellala
Africa/Algiers	DZ	1362188176250	Boumerdas
Africa/Banjul	GM	6249525024984	Farafenni
Asia/Kolkata	IN	4250364755832	Uran
Europe/Paris	FR	3125314881828	Valence
Europe/Madrid	ES	5071554418899	San Juan de Aznalfarache
America/Chicago	US	5697888101797	Murray
Europe/Brussels	BE	7267034751893	Wevelgem
Africa/Banjul	GM	3193416039911	Farafenni
Europe/Dublin	IE	3823646671123	An Muileann gCearr
Europe/Warsaw	PL	1112893530362	Ustka
Europe/Vienna	AT	2172111425947	Sankt Peter
Asia/Kolkata	IN	1607471452018	Sambalpur
Europe/Rome	IT	0605067755612	Perugia
Africa/Johannesburg	ZA	1983027884527	Standerton
Asia/Tokyo	JP	0502602535558	Iwade
Africa/Lagos	NG	8314783138266	Shagamu
Europe/Minsk	BY	7703731770060	Vitebsk
Asia/Karachi	PK	9710259435898	Kanganpur
Asia/Kolkata	IN	2397316753743	Davangere
Asia/Shanghai	CN	2791292983314	Hushitai
Europe/London	GB	1146386398528	Brierley Hill
America/Chicago	US	5036187316073	Grand Forks
Europe/Moscow	RU	9427046630076	Severodvinsk
America/Chicago	US	2335200131499	Westchester
Europe/Brussels	BE	2064384638394	Temse
America/Los_Angeles	US	5792025058184	Keizer
Africa/Lagos	NG	8630123971325	Yenagoa
Europe/Madrid	ES	1542738903721	Amposta
Asia/Shanghai	CN	6370124731154	Foshan
Europe/Rome	IT	8409765867613	Novara
Europe/Berlin	DE	3946550660042	Bad Honnef
Europe/Moscow	RU	3699201539227	Nizhniy Lomov
America/Mazatlan	MX	6959555038799	Acaponeta
Asia/Makassar	ID	1019087429139	Majene
America/Mexico_City	MX	6776689978735	San Lorenzo Acopilco
Europe/Brussels	BE	5471884271858	Mouscron
Europe/Samara	RU	2115910348413	Otradnyy
America/Santarem	BR	8377937176064	Altamira
Europe/Amsterdam	NL	6424395754715	Hoogezand
America/Sao_Paulo	BR	9616256351677	Iturama
Europe/Berlin	DE	3161022398326	Hechingen
America/Los_Angeles	US	6028962479966	San Gabriel
America/New_York	US	9800999237125	Harrisburg
America/Santiago	CL	6638221796590	San Bernardo
Africa/Accra	GH	5315123597463	Mampong
Asia/Manila	PH	0030676977641	Burgos
Europe/Madrid	ES	4642413199610	San Fernando de Henares
Europe/Stockholm	SE	6505639493642	Hudiksvall
America/Chicago	US	7162061344097	Rolla
Asia/Shanghai	CN	6024579266012	Dongdu
Europe/Madrid	ES	1935746930375	el Camp de l'Arpa del Clot
America/Fortaleza	BR	2925222451608	Barras
America/New_York	US	7721064124770	Woodlawn
America/Chicago	US	4837956968537	Longview
Africa/Accra	GH	4775447009607	Bibiani
Asia/Kolkata	IN	2654541104987	Moga
Asia/Jakarta	ID	0945082019406	Tebingtinggi
Asia/Kolkata	IN	4682409969322	Gajendragarh
America/Chicago	US	0866963993557	Murray
Europe/London	GB	6163653669957	Rhosllanerchrugog
Europe/London	GB	6034399217033	Selby
Asia/Manila	PH	8368607489553	Recodo
Europe/Paris	FR	4422652634796	Mitry-Mory
America/Recife	BR	4408178712415	Recife
Asia/Damascus	SY	3870122707814	Binnish
Europe/Paris	FR	6784774126473	Pamiers
Europe/Berlin	DE	1781298273213	Schwalmtal
Australia/Sydney	AU	7418944179738	Griffith
Africa/Algiers	DZ	0775120703383	Frenda
America/Vancouver	CA	6486867087165	Kelowna
America/Los_Angeles	US	4232018932301	Palm Desert
Asia/Manila	PH	1672159483868	Cebu City
America/New_York	US	9906899536341	Acworth
America/Lima	PE	4194048583864	Yunguyo
Asia/Shanghai	CN	6783741026389	Meizhou
Asia/Tokyo	JP	6866373756241	Okegawa
Asia/Shanghai	CN	8402448918701	Yingkou
America/Sao_Paulo	BR	0692611528112	Resplendor
Africa/Tripoli	LY	9028942505835	Ajdabiya
Asia/Kolkata	IN	2486226614890	Osmanabad
Asia/Seoul	KR	8338900344774	Eisen
America/Edmonton	CA	2499524712106	Sherwood Park
Europe/Rome	IT	1293757615682	Francavilla Fontana
America/Denver	US	4018881302157	Ken Caryl
Europe/Paris	FR	6108470704160	Sceaux
Asia/Kolkata	IN	9906546411274	Barbil
America/Maceio	BR	3711642666260	Barra dos Coqueiros
Europe/Paris	FR	0644414331109	Montpellier
America/Boise	US	5077485808785	Nampa
Europe/Amsterdam	NL	0941191898635	Tongelre
America/Santo_Domingo	DO	1762143796354	Santa Cruz de Barahona
Europe/Tallinn	EE	2778960406405	Narva
America/Halifax	CA	8256191165192	Charlottetown
Asia/Tokyo	JP	0174663199033	Yao
Asia/Tokyo	JP	8090387901719	Annaka
Europe/Madrid	ES	0890694018715	Villaquilambre
America/Chicago	US	7549017339114	Vestavia Hills
Asia/Kolkata	IN	6945191923032	Sojat
Asia/Manila	PH	5728407677049	Jagna
Europe/Berlin	DE	6689489773717	Zeitz
Asia/Karachi	PK	8435527812300	Alipur
Asia/Tokyo	JP	0615417986429	Inawashiro
Europe/Paris	FR	4416252799009	Dax
Asia/Dhaka	BD	8083658685944	Kushtia
America/Recife	BR	1112307931822	Recife
Asia/Yekaterinburg	RU	1719012937639	Lesnoy
America/New_York	US	9648502839301	Yonkers
America/Havana	CU	1397249979648	Jaruco
America/Maceio	BR	3322753432806	Lagarto
America/New_York	US	9473312208555	Woodbridge
America/Puerto_Rico	PR	1947255603015	Yauco
Africa/Johannesburg	ZA	4328669206462	Standerton
America/Argentina/Cordoba	AR	2020792830119	Esperanza
Europe/Madrid	ES	4287693460564	Caravaca
Asia/Kolkata	IN	5211530645738	Betamcherla
Europe/Berlin	DE	0249008307210	Gifhorn
America/New_York	US	1715666572783	Venice
Europe/Rome	IT	1974914258019	Villabate
Europe/Stockholm	SE	0184742033332	Hudiksvall
Asia/Kolkata	IN	9713862562821	Osmanabad
Europe/Lisbon	PT	4689548959429	Carnaxide
Europe/London	GB	8410218100515	Aberdeen
Europe/Paris	FR	7703906534954	Fontenay-aux-Roses
Asia/Manila	PH	8513906533838	Pilar
Africa/Abidjan	CI	8244360707656	Lakota
Asia/Shanghai	CN	3487989857622	Laiwu
Europe/Berlin	DE	2851433364379	Schwalmtal
Europe/Rome	IT	2341211622963	Ragusa
America/Phoenix	US	6575429154367	Scottsdale
America/Argentina/Cordoba	AR	1770222927209	Rafaela
Europe/Berlin	DE	6257343099572	Bensheim
America/Lima	PE	0927945473334	Yunguyo
America/New_York	US	4309964870602	Gates-North Gates
America/New_York	US	5617361619779	Far Rockaway
America/Chicago	US	9117222365679	West Des Moines
Asia/Karachi	PK	5906028941125	Fazilpur
Europe/Belgrade	XK	7052338085351	Glogovac
America/New_York	US	2621463257138	Palm Valley
Africa/Libreville	GA	3520486062318	Franceville
Asia/Seoul	KR	8745217601672	Sinhyeon
America/Toronto	CA	5330692349725	Dorval
Europe/Rome	IT	6457992784960	Ventimiglia
Europe/Sofia	BG	5824142585806	Smolyan
Africa/Dar_es_Salaam	TZ	2013227756245	Mvomero
Europe/Rome	IT	6298561193727	Ventimiglia
Asia/Shanghai	CN	4371360552017	Shuangcheng
America/Fortaleza	BR	5231956576348	Guaraciaba do Norte
Europe/London	GB	5510496960597	Exeter
America/Santiago	CL	0849981740518	San Bernardo
America/Cuiaba	BR	8269475778018	Nova Xavantina
America/Los_Angeles	US	9870175994234	Laguna Niguel
America/Chicago	US	3120846320203	San Juan
Europe/Berlin	DE	2109720271450	Verl
Europe/Helsinki	FI	1619427083542	Kallio
Europe/Rome	IT	9171524215537	Misterbianco
Asia/Shanghai	CN	0731178524844	Longgang
America/Mexico_City	MX	5261776818748	Santa Rosa Jauregui
Asia/Kolkata	IN	2856412108371	Dharmapuri
Africa/Accra	GH	7637485212562	Tarkwa
Europe/London	GB	1772103805545	Walton-on-the-Naze
America/Santarem	BR	1554190628609	Altamira
Asia/Bangkok	TH	6586262464087	Bang Ban
Europe/Istanbul	TR	0640247240243	Serinhisar
America/New_York	US	3288644350638	Martinsburg
Asia/Kolkata	IN	7712883688512	Aklera
America/Indiana/Indianapolis	US	2381750337614	Granger
Africa/Lubumbashi	CD	6946426217827	Beni
America/New_York	US	4045193247623	Rosedale
Europe/Moscow	RU	8265034264091	Volokolamsk
Africa/Algiers	DZ	8524815410820	El Achir
Europe/Moscow	RU	4353564343837	Buynaksk
Africa/Kampala	UG	0110155942480	Kitgum
America/New_York	US	6398747439738	Boston
Europe/Madrid	ES	8496694945536	Villaquilambre
America/Toronto	CA	0834574157088	Norfolk County
Africa/Addis_Ababa	ET	4613702067378	Arba Minch
Africa/Lagos	NG	4553152650716	Kafanchan
Asia/Kolkata	IN	9839619787528	Kangayam
Europe/Moscow	RU	1189644990812	Krymsk
Europe/London	GB	3997536409988	Walton-on-the-Naze
Africa/Abidjan	CI	8962978732296	Lakota
Europe/Berlin	DE	1394797727639	Losheim
Europe/Rome	IT	7614968670491	Falconara Marittima
Asia/Kolkata	IN	1747082225332	Udumalaippettai
Asia/Tokyo	JP	4518044886062	Nayoro
Europe/Paris	FR	4085480981861	Saint-Omer
Asia/Kolkata	IN	5298080779731	Kheda
Europe/Berlin	DE	4184204643242	Karben
Asia/Tokyo	JP	5145702673109	Karatsu
America/Costa_Rica	CR	8027188328247	San Rafael
Asia/Yekaterinburg	RU	5421854129382	Lesnoy
Europe/Berlin	DE	3233304524287	Eppingen
Africa/Lagos	NG	6642686024877	Nkpor
Europe/Berlin	DE	1994177189578	Stuttgart
America/New_York	US	6297216418765	New Canaan
America/Detroit	US	5082033220322	Port Huron
Europe/Kiev	UA	4681182559010	Artsyz
Asia/Karachi	PK	9762611655338	Khairpur Mir’s
America/New_York	US	4799583149515	Lebanon
Europe/Berlin	DE	2895323463025	Gronau
America/Los_Angeles	US	3337940752056	Redding
America/Belem	BR	7727195045182	Soure
Asia/Jakarta	ID	6666676497632	Randudongkal
Asia/Hong_Kong	HK	3132806833944	Tsuen Wan
America/New_York	US	5512218163347	Brighton Beach
America/New_York	US	8821999265551	Pottstown
America/New_York	US	8221851555071	Scarsdale
Asia/Kolkata	IN	8428481905980	Betamcherla
America/New_York	US	0118966763270	Taunton
Europe/Istanbul	TR	0250429394222	Patnos
Europe/Madrid	ES	2842442040422	Cardedeu
Asia/Kolkata	IN	1409091481856	Parola
America/Sao_Paulo	BR	6482568950678	Itabirito
Europe/Rome	IT	3511376452357	Novara
Asia/Kuching	MY	7257527631207	Donggongon
America/New_York	US	4185547991366	Yonkers
Europe/Prague	CZ	6662531764208	Most
America/Santarem	BR	4202953681640	Altamira
Africa/Lagos	NG	0037922701685	Efon-Alaaye
Europe/Kiev	UA	0266581998697	Krasyliv
Europe/Rome	IT	8712259380728	Ragusa
Asia/Kolkata	IN	8458609111092	Chharra
America/Mexico_City	MX	2393546954578	Santa Rosa Jauregui
Europe/Lisbon	PT	6122458616153	Paredes
America/Bahia	BR	2880804906023	Rio Real
Asia/Karachi	PK	3954607392150	Jhol
Africa/Djibouti	DJ	3064013867460	'Ali Sabieh
Asia/Jakarta	ID	1738553225487	Simpang
Europe/Amsterdam	NL	3176343170322	Emmeloord
Asia/Kolkata	IN	5956717079240	Parola
Europe/Madrid	ES	7765195193687	San Fernando de Henares
Asia/Kuala_Lumpur	MY	6975848758274	Teluk Intan
Asia/Kolkata	IN	8558206791472	Pune
Europe/Rome	IT	9414352668763	Francavilla Fontana
Europe/Moscow	RU	6205711682338	Malakhovka
Asia/Kolkata	IN	6149418737116	Moga
Europe/London	GB	8770839834351	Lancing
Europe/Paris	FR	9749693587030	Fontenay-aux-Roses
Asia/Tokyo	JP	7435093146480	Minokamo
Atlantic/Canary	ES	6122007675624	Maspalomas
America/Los_Angeles	US	3131237895446	Porterville
Asia/Jakarta	ID	0186235100736	Kudus
Asia/Kolkata	IN	8768411589522	Dalsingh Sarai
Europe/Moscow	RU	4773081688363	Petrozavodsk
America/Boise	US	6424272292439	Nampa
America/Los_Angeles	US	9406885516697	Aloha
America/Mazatlan	MX	8098782706618	Acaponeta
America/Santo_Domingo	DO	5237279725265	Santa Cruz de Barahona
Europe/Brussels	BE	8923553413818	Lille
America/Recife	BR	1610586286423	Recife
Asia/Jakarta	ID	8249939970929	Jambi City
Europe/London	GB	1023059341169	Thetford
America/El_Salvador	SV	1828229423306	Ilopango
America/Chicago	US	8707951126125	Abilene
America/Vancouver	CA	8010380209452	Kelowna
Asia/Bangkok	TH	5602861042493	Nakhon Pathom
America/New_York	US	8899413938763	Boston
Indian/Antananarivo	MG	5600683727710	Ikalamavony
Asia/Shanghai	CN	1513263355514	Xinzhou
America/Chicago	US	1481774497484	Lino Lakes
Europe/Rome	IT	4392198138273	Montecchio Maggiore-Alte Ceccato
America/Sao_Paulo	BR	9609748580563	Soledade
Asia/Bangkok	TH	2351661688662	Nakhon Pathom
Europe/Rome	IT	2757289565420	Cordenons
Asia/Kolkata	IN	2046503023625	Puducherry
America/Chicago	US	4246065351626	Tyler
Europe/Moscow	RU	1371725626400	Malakhovka
Africa/Gaborone	BW	1179545394499	Tonota
Europe/Moscow	RU	5287469806151	Naro-Fominsk
Asia/Jakarta	ID	6310967785242	Besuki
Asia/Baku	AZ	4096821490836	Qazax
Europe/Sofia	BG	9648661399265	Smolyan
America/Chicago	US	4804989891552	Hutchinson
Europe/Moscow	RU	2447424790847	Krymsk
Asia/Kolkata	IN	5172831653306	Sheoganj
Africa/Kampala	UG	4115952185067	Kitgum
Asia/Kolkata	IN	7330239171848	Kalavoor
Africa/Addis_Ababa	ET	3992871827893	Arba Minch
Asia/Samarkand	UZ	9488258813312	Jizzax
America/Mexico_City	MX	3736677543454	Tuxtla
Asia/Bangkok	TH	3359512539353	Phanat Nikhom
Africa/Conakry	GN	9271525802375	Camayenne
Europe/Amsterdam	NL	9974253462322	Oldenzaal
Europe/London	GB	5558596430985	Brierley Hill
America/Port-au-Prince	HT	0809407845333	Thomazeau
Europe/Berlin	DE	2224183299541	Wesseling
America/New_York	US	8621680378986	Bon Air
Asia/Kolkata	IN	6639083995978	Sathyamangalam
Asia/Kolkata	IN	8747080819505	Gingee
America/Santiago	CL	5640295323184	San Bernardo
Europe/Kiev	UA	8753776351693	Artsyz
Europe/London	GB	3148551979356	Chapletown
Asia/Tokyo	JP	5251444987319	Suzaka
America/Chicago	US	9403004563587	Tyler
America/Los_Angeles	US	3984009848467	Pahrump
Africa/Algiers	DZ	9352364373476	Ksar Chellala
Europe/Berlin	DE	7789922366267	Bretten
America/Los_Angeles	US	9640273619922	Troutdale
America/Denver	US	6565647286704	Saratoga Springs
Africa/Lagos	NG	0521073641445	Igbara-Odo
Asia/Karachi	PK	3663704451294	Fazilpur
Asia/Shanghai	CN	6440221844085	Guli
America/Chicago	US	2424028091419	Longview
Europe/Paris	FR	2945990729143	Les Olives
America/Matamoros	MX	4931520165152	Heroica Matamoros
Asia/Tashkent	UZ	1191889157257	Andijon
America/La_Paz	BO	3259112472558	Tupiza
America/Boise	US	5992580341923	Nampa
Asia/Kolkata	IN	0521326635061	Aistala
Asia/Manila	PH	1307238544726	Naga
Europe/London	GB	5779783155270	Belper
Europe/Paris	FR	3164168480924	Dax
Asia/Dhaka	BD	8524203546353	Manikchari
Asia/Shanghai	CN	1706722758784	Hengshui
Asia/Kolkata	IN	8580408985342	Kheda
America/Sao_Paulo	BR	3651638501147	Resplendor
Asia/Yekaterinburg	RU	6426679967958	Lesnoy
Europe/Warsaw	PL	9944880893479	Strzelce Opolskie
Asia/Shanghai	CN	9123692431301	Dongdu
Africa/Algiers	DZ	2404208468880	Thenia
America/Los_Angeles	US	9861922659391	Bothell West
Africa/Casablanca	MA	5466689118903	Oulmes
Asia/Kolkata	IN	6451181064819	Pilkhua
Asia/Shanghai	CN	6659955959549	Tianfu
Europe/Malta	MT	4666274756591	Valletta
America/New_York	US	6639096529542	Covington
America/Tegucigalpa	HN	6420389685683	Olanchito
Australia/Melbourne	AU	5332737428983	Carnegie
Europe/Istanbul	TR	3371984750180	Mudanya
America/Toronto	CA	2248831205166	Sainte-Catherine
America/Puerto_Rico	PR	7575148565122	Yauco
Europe/Kiev	UA	2573655514218	Krasyliv
Europe/London	GB	6399868962570	Exeter
Asia/Tashkent	UZ	6502438937711	Andijon
Europe/Rome	IT	5884489591823	Volla
America/Mexico_City	MX	9225735006726	Contla
Africa/Lagos	NG	7578711893608	Shagamu
Europe/Moscow	RU	5099998255900	Buynaksk
America/Los_Angeles	US	8081888766419	Troutdale
Asia/Yekaterinburg	RU	0052348034575	Ozersk
Europe/Rome	IT	4643538721748	San Giuliano Milanese
America/New_York	US	0318775160431	Bridgeport
America/Los_Angeles	US	5003695010953	Camarillo
Asia/Tokyo	JP	7370554439612	Inawashiro
Europe/Sarajevo	BA	0113241878038	Bijeljina
Asia/Baku	AZ	7394498226473	Qazax
America/New_York	US	9698658414020	Far Rockaway
Europe/Moscow	RU	9280617771994	Alatyr’
America/Sao_Paulo	BR	5953579157291	Curitiba
Asia/Bangkok	TH	4714122929021	Kantharalak
America/New_York	US	8881292099918	Peabody
Europe/London	GB	7788247943856	Lower Earley
Europe/Berlin	DE	8041355508867	Hofheim am Taunus
Africa/Accra	GH	7767074200257	Mampong
Europe/Kiev	UA	8263384027076	Zvenihorodka
America/Managua	NI	9659275061028	Jinotepe
Asia/Colombo	LK	7221797494411	Hendala
America/Toronto	CA	7396810932758	Sainte-Catherine
Africa/Lagos	NG	1541636378433	Gaya
Europe/Kiev	UA	3116971868116	Nova Kakhovka
Asia/Kolkata	IN	0865044381740	Jashpurnagar
America/Detroit	US	0877210989513	Canton
Asia/Kolkata	IN	4017705489333	Bhayandar
America/Mexico_City	MX	8766008751529	Teziutlan
Europe/Skopje	MK	2102630077426	Saraj
America/New_York	US	6156017512075	Martinsburg
Africa/Accra	GH	4503339084278	Mampong
America/Mexico_City	MX	4847237839289	San Lorenzo Acopilco
Asia/Bishkek	KG	9572070861511	Jalal-Abad
America/New_York	US	5580195613933	Sicklerville
America/Maceio	BR	5823468720953	Aracaju
Africa/Brazzaville	CG	1285173175277	Brazzaville
Europe/Istanbul	TR	6611803942479	Silvan
America/Chicago	US	3301204664065	Independence
Europe/Rome	IT	7155643898828	Bisceglie
Europe/Paris	FR	3461972712891	Mitry-Mory
Europe/Prague	CZ	1854370942700	Karlovy Vary
America/Manaus	BR	2153845871385	Itacoatiara
Europe/Moscow	RU	8288557909775	Naro-Fominsk
Asia/Tehran	IR	2784252100777	Aleshtar
Europe/Rome	IT	8277892715134	Mesagne
America/New_York	US	6861204513895	Venice
Europe/Berlin	DE	0863380707279	Ehingen
America/New_York	US	7586571540020	Waterbury
America/Los_Angeles	US	5552461440741	Davis
America/Lima	PE	0969083613975	Minas de Marcona
Europe/Amsterdam	NL	5899852670012	Losser
Europe/London	GB	4043151326694	Gainsborough
Europe/London	GB	8421925802081	Rhosllanerchrugog
Asia/Kolkata	IN	5971480314817	Gingee
Europe/Amsterdam	NL	5589299475218	Hardenberg
Pacific/Efate	VU	7869688911373	Port-Vila
America/Chicago	US	5092235297695	Odessa
Asia/Seoul	KR	4767082682581	Goyang-si
America/Sao_Paulo	BR	2651753753507	Valinhos
America/New_York	US	9172004150195	North Lauderdale
Africa/Lagos	NG	7774758464140	Efon-Alaaye
Asia/Yekaterinburg	RU	2799514283990	Kachkanar
Asia/Aqtobe	KZ	0920077881077	Shalqar
Europe/London	GB	1342496768965	Blackpool
America/Chicago	US	4403798726569	Palestine
America/New_York	US	8582598935756	Lebanon
America/New_York	US	7273558593321	Kensington
America/New_York	US	5896442795353	Front Royal
Europe/Berlin	DE	7369987588332	Ehingen
Europe/London	GB	7060844623400	Lymington
America/Sao_Paulo	BR	9163453044876	Palmeira
Europe/Berlin	DE	1675401565893	Zeitz
Europe/Moscow	RU	6219692183791	Dyat’kovo
America/Argentina/Cordoba	AR	2466488261360	Esperanza
America/Fortaleza	BR	3576968007438	Guaraciaba do Norte
Europe/Rome	IT	7241110256939	Catania
Asia/Samarkand	UZ	1181588359281	Jizzax
America/Los_Angeles	US	5640952169902	Davis
America/Los_Angeles	US	4512235349305	Glendale
America/Chicago	US	0988733085276	Muskogee
Asia/Kolkata	IN	7558065077336	Sirsi
Europe/Paris	FR	5113750304276	Rueil-Malmaison
Europe/Berlin	DE	4449611390982	Albstadt
America/El_Salvador	SV	4276911075857	Ilopango
Asia/Kolkata	IN	2150066543480	Teghra
Europe/Rome	IT	1520893785628	Mesagne
America/Maceio	BR	0216068115932	Aracaju
Asia/Jakarta	ID	1019204471461	Jambi City
Europe/Paris	FR	7402993987826	Marly-le-Roi
Africa/Bangui	CF	0080770385385	Carnot
Asia/Krasnoyarsk	RU	8125546754254	Sharypovo
Asia/Seoul	KR	9730918543399	Goyang-si
America/Chicago	US	9056275780711	Jackson
Asia/Yekaterinburg	RU	1887606249748	Tavda
